47	31	45	35
45	23	9	20
37	36	46	28
36	2	6	25
29	9	32	49
24	21	23	41
5	3	21	37
48	27	49	25
25	48	26	45
32	41	40	43
50	32	16	19
2	11	22	30
13	28	3	30
37	26	49	33
21	13	24	34
1	24	45	8
49	38	39	34
43	14	21	26
45	25	19	10
12	3	13	6
37	46	26	27
30	18	45	43
21	15	48	26
32	43	10	18
50	4	21	39
5	41	34	8
48	10	1	13
40	15	8	30
28	2	15	36
44	17	10	47
34	36	34	39
9	13	7	27
38	33	15	44
17	31	35	28
4	28	31	38
44	46	6	47
15	43	50	17
43	20	41	47
46	11	23	50
25	3	9	28
25	42	22	46
21	10	5	50
25	24	13	16
43	13	50	36
30	14	14	15
15	45	39	37
38	48	42	7
19	44	41	33
43	29	10	16
9	8	46	21
31	23	43	16
13	45	1	38
9	50	8	33
2	21	18	21
48	27	31	40
39	21	40	47
9	15	47	7
21	50	47	50
17	26	13	41
39	12	17	31
36	36	13	49
30	24	6	5
22	5	49	9
46	26	6	24
34	16	50	24
38	3	38	20
27	48	30	44
11	36	7	30
12	26	44	46
32	47	5	11
30	22	46	39
6	40	46	17
16	14	22	24
16	16	41	29
29	8	38	36
45	1	5	28
14	1	34	25
26	35	11	45
21	24	35	40
48	25	29	17
11	9	1	14
31	2	39	4
19	17	4	34
50	15	3	1
47	9	11	19
42	49	44	37
11	1	34	39
8	19	47	4
22	1	29	23
30	42	4	9
49	45	20	24
37	19	37	34
34	3	1	27
47	50	1	32
1	27	42	31
49	29	32	10
34	28	4	40
45	40	37	16
8	34	48	50
5	43	2	30
39	32	39	43
30	19	35	26
27	36	8	11
49	6	18	24
12	24	21	36
22	21	28	25
34	22	24	28
6	50	49	32
47	9	11	47
14	18	26	33
21	2	20	43
46	19	30	11
17	30	27	49
5	49	33	10
13	43	50	30
9	40	36	35
30	29	28	42
17	30	16	22
40	23	25	22
21	20	50	38
47	45	13	32
38	11	12	32
43	34	33	10
1	12	24	28
20	42	34	47
12	46	43	40
49	27	1	35
14	20	29	32
38	46	14	20
34	30	30	13
9	48	43	43
44	15	37	31
18	20	26	25
44	6	20	24
47	48	17	44
21	23	46	15
31	32	34	20
38	33	28	21
12	8	7	40
13	14	17	46
3	26	18	34
26	3	23	19
49	44	44	33
5	26	8	47
40	32	44	31
48	8	35	44
10	47	45	49
5	4	16	44
9	25	50	48
36	22	35	20
34	44	1	34
28	10	12	24
19	9	3	40
16	35	40	16
18	23	33	4
15	6	27	22
3	10	2	19
38	39	40	7
38	37	26	22
16	43	24	21
29	17	34	13
37	45	29	24
44	14	34	5
1	35	29	28
44	4	26	46
29	28	1	39
31	16	8	41
2	26	42	27
19	41	21	25
5	9	11	1
19	43	31	18
19	2	21	28
40	5	22	42
26	21	32	10
12	26	28	18
36	17	13	42
5	25	23	7
17	43	38	35
44	12	16	39
1	40	50	31
8	7	2	50
5	26	24	43
32	22	41	8
28	9	47	24
41	25	38	12
29	50	50	41
35	42	31	30
19	32	22	45
38	12	37	31
48	32	25	33
7	28	5	37
41	48	44	22
7	1	40	41
26	6	7	15
12	45	7	12
31	5	43	20
48	28	24	14
3	42	37	49
29	28	9	29
15	19	14	5
20	22	26	20
18	31	31	50
30	38	13	30
38	23	10	41
14	16	39	38
15	50	1	35
12	25	12	12
44	29	6	28
29	14	2	13
9	43	17	45
12	41	31	28
48	19	50	25
22	26	33	16
12	32	29	29
23	26	15	22
9	19	2	48
42	13	34	39
13	33	5	25
10	49	29	24
16	35	10	32
6	6	50	27
34	43	40	28
32	25	14	46
3	42	13	38
39	45	42	3
35	39	41	38
44	38	32	1
40	49	35	50
24	2	14	31
31	26	20	49
36	47	6	16
3	30	40	14
21	3	19	1
24	33	11	31
32	40	41	34
42	2	31	45
28	18	15	38
49	18	18	40
37	45	1	5
48	17	32	33
6	24	43	42
19	8	44	48
48	3	33	29
28	12	18	34
34	29	1	43
45	50	50	27
20	7	27	18
39	12	27	25
19	46	22	26
20	17	11	41
11	7	17	6
40	42	22	31
49	29	34	25
32	50	3	2
32	11	3	16
26	9	9	12
26	31	5	49
7	35	28	14
7	36	43	22
44	43	17	3
48	14	5	30
9	3	27	22
16	38	25	13
16	10	6	33
3	24	3	29
36	43	9	33
5	25	30	41
46	5	2	37
26	11	3	16
2	48	24	33
47	46	2	26
5	9	29	7
28	41	43	13
31	2	32	49
4	2	33	25
28	4	11	5
49	47	34	42
23	1	1	38
46	25	49	5
19	48	11	16
6	20	14	46
39	15	17	31
46	3	6	29
13	28	48	38
14	21	17	23
24	23	41	15
8	45	11	32
31	48	43	29
9	3	30	21
44	3	16	39
40	27	43	3
11	2	19	18
7	5	17	10
14	8	33	13
27	18	13	29
50	50	23	41
43	48	2	22
4	20	21	12
42	33	3	39
28	48	35	12
12	4	38	1
43	45	45	38
21	25	33	37
45	38	17	46
10	37	18	27
26	18	14	48
50	2	45	20
29	20	11	44
17	48	35	21
22	30	3	34
47	30	8	3
4	36	6	19
2	26	4	42
6	41	10	19
8	7	17	2
24	49	36	37
5	37	9	5
45	25	32	42
38	15	44	29
23	39	25	16
9	39	46	35
35	12	19	20
48	8	47	41
23	39	41	9
28	1	36	18
32	45	45	29
35	40	19	29
12	24	41	6
34	50	4	47
38	11	14	35
29	20	49	43
30	18	39	21
5	12	17	4
21	21	15	32
13	18	46	28
32	22	28	14
7	12	31	32
38	31	29	27
49	38	24	37
21	15	10	44
28	14	14	3
17	42	12	17
6	24	16	30
14	31	39	1
7	39	45	45
27	4	38	38
44	18	36	22
37	8	35	1
36	33	30	28
36	13	37	4
47	17	13	5
4	32	49	4
25	33	50	49
19	3	32	38
18	31	43	21
43	39	39	12
26	40	1	7
23	16	39	35
37	21	33	46
40	4	11	25
46	19	2	11
40	17	16	47
13	10	13	48
12	39	41	47
50	46	5	15
24	25	25	2
38	8	1	11
45	42	42	13
7	47	41	17
7	40	17	10
25	42	25	46
2	5	19	20
34	43	19	3
34	4	49	2
31	21	25	48
17	5	34	37
48	16	46	34
34	27	5	21
34	9	23	12
41	18	9	10
46	44	17	23
19	45	11	12
29	3	50	5
14	39	31	16
37	42	22	42
49	13	4	45
1	47	33	22
20	20	5	35
17	32	12	5
13	43	47	17
27	33	47	22
45	39	17	5
34	7	19	19
43	19	43	2
49	12	16	6
3	30	31	2
30	15	38	25
49	32	6	42
30	32	44	3
40	39	14	5
18	31	36	7
9	50	6	46
4	1	41	1
34	18	25	4
4	29	19	27
3	32	50	11
31	9	34	19
40	29	17	34
48	1	5	50
7	8	38	8
3	24	6	44
36	26	6	22
26	4	40	26
15	32	13	3
16	50	38	5
15	21	34	21
27	7	7	38
32	47	19	32
20	26	36	10
46	12	1	47
19	32	29	13
44	39	46	31
33	15	42	45
9	12	4	15
9	33	9	31
10	16	24	4
34	31	6	11
4	5	8	12
32	18	24	19
29	35	29	35
41	44	14	38
31	20	19	47
13	39	27	49
25	20	15	47
11	43	42	30
39	50	44	27
11	28	22	28
35	49	3	15
19	18	34	14
46	40	19	28
8	25	33	50
20	24	29	12
50	13	23	5
28	7	38	18
38	3	33	11
17	43	28	24
2	45	46	45
38	3	31	8
11	45	1	28
28	36	29	3
27	9	25	23
44	4	26	22
27	26	22	22
36	50	12	47
50	29	45	33
6	35	33	20
27	7	26	19
43	50	12	35
7	29	46	22
33	4	17	7
38	28	14	9
21	17	10	42
32	24	7	25
11	4	49	11
2	16	13	6
45	28	11	11
40	7	11	26
46	3	48	26
19	1	32	1
29	39	13	45
31	50	20	20
46	43	48	25
5	2	38	25
22	3	6	44
16	26	42	49
6	42	31	32
45	3	45	26
28	29	4	12
3	34	41	48
18	13	23	35
26	1	8	30
24	13	27	27
17	2	4	30
8	42	13	45
41	12	47	11
18	45	39	38
19	40	38	16
30	39	28	1
26	47	8	49
7	24	5	19
6	9	23	31
38	46	21	3
39	47	5	12
7	19	38	32
15	44	32	38
30	45	22	17
1	16	16	30
18	14	47	40
43	32	22	18
9	36	24	11
46	5	16	34
37	19	38	17
32	6	10	23
30	19	3	49
26	28	14	34
49	48	8	2
26	22	7	37
7	46	47	31
15	38	11	7
19	30	22	3
18	41	16	26
2	34	13	2
10	23	46	8
43	2	39	26
19	28	13	47
45	19	45	14
2	44	14	38
40	28	10	41
45	22	21	13
19	44	36	6
2	30	47	15
48	22	10	47
15	8	11	35
18	12	9	38
40	23	21	35
28	10	46	18
13	49	22	45
36	33	45	1
8	38	7	24
19	38	21	2
28	42	46	46
25	15	4	44
19	24	38	50
39	5	14	49
18	16	36	46
38	48	43	35
15	20	40	12
46	26	9	32
42	35	9	49
45	38	19	12
33	34	50	12
48	42	5	1
48	24	4	15
23	28	13	40
33	5	30	7
32	1	43	3
40	35	39	8
46	30	39	1
22	42	44	40
37	46	22	19
30	39	47	2
22	33	20	19
40	2	38	29
41	16	24	50
1	1	50	2
20	38	8	5
49	49	48	28
18	46	13	50
16	42	45	43
43	5	22	43
35	24	20	21
11	33	30	44
36	30	24	18
1	19	16	50
12	24	30	43
41	11	48	1
23	7	26	25
3	43	21	26
46	2	29	41
7	32	17	17
34	9	17	35
1	11	20	26
49	24	22	43
12	47	11	21
44	18	33	13
45	11	26	37
15	27	12	34
16	45	33	30
16	42	18	29
8	23	46	24
26	7	10	3
11	34	14	20
44	49	41	26
43	27	2	42
15	13	19	49
29	46	3	23
50	50	35	32
34	29	48	22
43	48	35	13
28	7	34	44
38	36	18	46
41	38	21	32
17	38	45	15
26	18	48	20
41	6	1	4
11	1	39	15
31	39	36	18
19	33	45	42
22	44	15	44
39	36	49	39
47	36	25	6
18	46	46	18
45	15	21	24
15	24	45	1
28	23	8	2
14	38	2	47
26	32	16	50
41	4	36	35
13	5	21	23
8	13	36	4
23	23	46	40
28	29	42	27
19	46	11	31
10	19	48	18
18	9	30	27
13	11	31	4
4	37	23	46
16	26	16	26
30	48	21	36
4	28	5	40
31	36	34	29
2	25	1	34
7	7	14	28
44	34	36	6
26	23	4	40
27	43	42	38
29	27	15	37
28	43	44	46
29	34	15	21
36	5	15	24
5	8	14	11
27	12	33	1
12	46	10	43
40	50	40	4
49	49	43	19
3	1	49	43
27	19	22	7
4	42	33	44
17	11	17	33
49	9	25	41
38	35	31	7
27	36	8	38
25	28	15	25
6	39	22	8
29	22	7	50
27	44	23	44
4	43	21	32
41	17	35	16
29	41	16	8
13	17	8	6
26	35	27	39
19	48	16	39
33	39	21	48
49	13	36	36
2	9	15	33
6	28	28	16
49	37	25	5
14	40	38	24
13	35	40	48
37	26	20	6
6	37	19	4
9	42	26	50
49	15	7	21
44	43	6	50
22	43	29	4
30	2	32	38
3	16	50	41
6	28	2	26
39	45	29	4
48	47	7	40
24	31	21	39
35	41	4	14
49	35	22	41
18	22	26	35
2	19	1	1
26	30	15	26
24	48	3	25
40	16	10	29
32	3	33	6
39	4	9	6
34	13	29	21
23	49	42	12
5	9	46	13
12	11	14	39
11	6	3	30
29	2	18	41
13	4	47	14
24	48	37	36
50	29	42	26
22	43	46	32
35	24	1	7
7	40	49	10
7	16	2	39
50	32	38	2
19	18	47	1
8	50	21	10
35	16	36	47
31	14	5	44
33	29	5	8
31	40	48	46
20	35	17	7
6	4	8	37
50	26	26	24
32	46	1	5
4	32	50	42
34	19	11	44
12	13	25	21
16	31	5	22
10	49	20	38
38	49	25	29
48	49	26	48
4	33	24	6
8	11	6	5
46	15	3	44
15	35	22	26
39	33	19	15
25	1	15	4
12	40	19	29
24	45	37	11
28	12	49	28
30	28	32	47
18	32	34	28
19	1	20	25
42	35	37	10
48	1	14	28
9	22	47	13
22	29	12	20
6	31	50	26
20	24	25	31
21	43	40	11
15	36	22	12
28	10	14	26
16	45	11	24
27	6	7	33
8	31	14	39
42	23	29	7
32	44	35	45
20	40	18	35
16	46	34	24
14	27	5	16
22	4	36	8
46	4	17	41
11	17	27	20
10	10	37	36
34	32	13	47
33	20	12	48
4	7	32	20
10	1	38	44
47	23	10	33
1	34	14	22
18	23	1	41
25	50	33	6
34	5	45	3
38	46	14	25
2	49	40	36
26	13	34	48
12	45	44	37
12	8	22	4
37	47	48	12
32	42	2	29
21	48	19	30
32	20	8	16
38	25	39	15
31	4	24	27
22	25	2	25
46	32	18	25
44	45	37	39
29	4	41	17
30	48	18	46
30	25	48	46
14	39	35	49
28	50	26	31
47	36	20	6
36	18	46	44
4	26	6	19
36	10	47	25
17	39	5	34
1	37	36	35
24	15	36	31
37	11	15	14
10	42	23	39
30	35	49	30
23	48	48	29
41	50	40	38
40	38	34	22
23	28	16	5
47	26	14	14
2	20	10	50
29	3	27	45
40	12	4	29
24	49	38	30
27	25	22	43
27	40	9	29
18	25	25	45
24	31	4	26
47	5	42	42
32	12	17	35
32	46	48	10
5	34	14	30
24	18	5	4
30	24	19	36
15	22	35	3
15	12	49	11
43	37	19	23
40	2	49	36
23	8	15	1
29	13	16	28
7	28	40	37
45	34	41	40
5	19	33	31
33	14	47	21
21	43	33	27
22	2	39	47
38	3	40	12
17	17	14	29
24	7	12	27
9	24	8	9
20	5	11	22
49	6	36	16
22	6	26	47
10	22	14	10
28	35	25	25
28	49	2	23
44	26	7	13
30	27	47	40
3	3	10	32
47	34	7	44
19	24	30	34
10	3	37	20
1	1	23	5
44	10	10	46
37	16	18	34
31	46	13	15
24	26	6	50
26	40	18	33
26	8	43	37
35	50	37	4
42	8	10	12
4	9	44	4
23	4	8	32
21	21	42	25
21	5	13	31
26	24	28	24
16	1	42	15
2	14	32	27
2	43	31	34
48	22	17	18
25	31	15	35
47	19	12	9
21	9	5	21
26	37	31	25
22	13	5	31
3	3	36	35
30	25	42	8
25	22	34	33
45	44	9	19
8	10	40	39
34	40	17	50
7	47	30	24
19	44	13	39
15	27	29	48
12	4	20	44
22	22	26	31
31	20	17	16
12	47	1	41
14	38	45	13
43	11	16	27
42	23	18	30
50	8	47	28
13	6	39	49
12	45	31	10
48	19	34	9
28	30	6	2
25	21	16	37
10	43	9	22
23	42	18	19
26	42	3	18
43	16	24	45
15	48	44	37
25	38	43	34
14	21	2	50
17	27	6	4
39	17	33	18
31	43	23	16
23	28	11	20
47	44	14	5
31	8	50	7
39	35	13	28
24	15	9	37
25	1	36	2
41	2	42	43
43	11	1	11
50	46	18	27
23	20	33	34
2	39	25	3
33	34	9	10
9	22	18	40
18	3	14	25
20	1	6	16
7	29	50	33
11	30	4	12
7	1	14	16
40	42	29	34
4	15	30	15
30	25	47	19
42	2	2	27
37	21	27	41
47	32	26	22
4	5	18	12
21	42	44	18
33	10	29	31
34	49	20	14
16	33	11	21
37	33	36	46
47	36	41	10
18	13	33	30
25	36	37	27
8	38	21	44
9	8	9	12
31	33	45	36
44	14	40	44
40	7	48	17
45	30	6	50
36	45	43	47
9	22	35	1
30	20	36	21
18	33	12	29
39	47	12	12
39	20	19	1
19	32	26	3
2	17	46	5
32	27	1	38
50	3	15	35
37	6	44	32
40	28	45	39
12	48	13	34
34	32	42	33
18	40	12	14
45	32	47	44
50	25	37	40
26	43	19	44
21	2	17	43
4	30	15	40
31	47	31	38
7	32	24	38
41	39	28	36
46	20	33	19
45	37	14	35
18	22	38	25
7	3	22	38
18	43	29	6
44	24	14	31
22	33	3	14
11	40	43	33
44	28	42	12
45	32	32	30
26	30	43	11
33	17	50	32
50	21	46	40
36	17	8	2
17	34	40	22
11	47	49	37
39	47	47	4
12	37	42	48
21	20	25	23
10	49	22	38
3	28	40	49
17	43	8	1
20	18	2	40
44	36	30	27
48	29	16	41
39	8	4	49
49	4	47	6
27	50	26	31
9	42	37	6
47	48	21	27
24	17	34	24
36	13	41	50
1	7	22	44
23	13	10	33
50	10	49	14
18	50	4	27
11	39	11	4
33	23	19	46
49	8	13	33
38	43	27	22
22	29	10	3
14	15	32	37
26	46	29	10
49	47	25	24
28	22	14	15
42	5	4	26
40	31	14	9
17	7	44	8
5	49	3	45
50	3	31	36
44	27	42	4
9	40	24	23
39	30	1	49
19	46	50	31
25	48	30	29
20	23	34	37
49	44	14	29
8	5	40	3
46	17	32	47
23	32	6	49
31	28	48	48
39	42	10	19
15	8	33	29
25	15	35	37
22	21	21	17
17	15	29	45
18	6	31	11
23	42	47	24
15	21	21	1
13	17	48	41
43	48	30	13
41	50	43	12
28	41	45	26
15	10	31	49
28	9	19	24
48	4	23	23
45	31	22	17
29	26	2	44
34	34	48	16
26	11	48	4
46	29	1	12
23	40	31	23
45	7	27	13
23	18	47	7
49	36	11	14
33	3	38	28
21	20	3	44
49	30	2	1
19	41	50	26
17	5	11	7
10	44	8	40
10	12	9	29
13	30	21	27
36	18	50	12
10	34	45	16
15	49	30	22
13	22	10	11
35	23	9	38
20	15	20	13
4	13	14	7
34	31	8	16
42	29	6	15
7	25	41	1
20	36	17	49
33	45	26	8
35	9	20	16
38	12	34	47
21	35	1	2
30	43	35	22
12	28	15	26
12	35	8	10
37	35	49	46
47	23	3	7
32	32	27	29
10	18	41	11
5	20	5	34
16	39	27	38
30	42	44	16
12	30	47	40
15	8	14	35
21	14	30	20
39	12	1	30
6	32	11	8
43	33	22	19
40	24	10	27
36	24	39	44
24	16	31	47
19	9	26	43
26	31	28	25
37	9	38	2
34	27	36	31
21	26	19	13
16	32	37	2
21	38	16	27
37	7	7	10
22	43	27	25
21	47	50	48
20	23	3	50
11	27	16	37
12	2	38	23
17	11	44	20
39	36	30	29
49	38	23	23
32	24	13	24
12	39	12	29
18	36	8	23
6	11	29	20
36	42	4	21
27	13	38	47
44	6	25	12
12	35	26	22
20	12	47	43
13	34	38	28
20	18	34	37
6	42	25	18
36	8	44	5
37	28	28	3
45	23	33	3
42	30	32	8
4	37	38	41
50	40	6	8
4	46	12	3
47	19	34	40
27	15	32	4
40	27	32	5
42	38	19	2
10	23	40	33
5	24	24	44
23	15	45	40
30	27	37	18
17	33	22	28
13	33	6	14
48	41	18	40
18	20	32	6
40	32	37	12
36	11	30	37
41	4	23	6
27	1	42	50
14	40	45	30
29	17	11	39
23	25	9	11
6	12	36	46
9	22	7	31
12	6	41	11
6	17	38	25
26	33	8	26
44	11	8	12
16	44	19	17
12	48	1	6
47	18	1	42
41	8	19	35
37	32	50	41
32	26	20	46
22	11	32	8
16	21	4	17
26	36	7	33
37	3	4	39
4	40	12	9
3	47	21	1
27	33	10	21
18	5	9	33
41	13	26	34
31	8	49	43
40	3	43	26
8	14	26	3
19	14	23	38
35	38	42	38
14	3	23	39
36	32	1	24
16	27	6	38
20	3	18	36
19	3	33	10
40	14	28	1
30	34	1	19
27	5	27	24
26	12	47	27
20	35	8	32
47	12	11	37
9	1	19	43
10	41	4	32
15	6	3	10
30	39	26	27
3	9	35	14
16	20	23	5
39	20	31	35
44	26	29	29
40	50	40	3
1	34	18	31
32	17	10	29
24	32	39	45
47	27	16	23
18	36	49	2
50	24	32	11
2	3	32	33
18	33	47	4
49	18	6	16
27	49	23	42
31	16	37	27
46	33	50	8
35	26	2	6
23	44	48	13
44	21	7	28
2	42	22	44
19	44	10	42
3	35	21	6
32	25	36	31
4	19	48	31
45	20	37	44
22	5	20	21
2	41	48	18
22	42	48	49
24	12	31	16
14	13	9	37
29	44	45	17
27	19	23	26
10	3	13	49
21	37	10	38
31	45	43	11
21	19	23	27
2	5	39	49
39	41	22	28
4	37	25	46
6	20	35	50
13	39	36	27
10	35	34	46
45	28	27	13
11	33	11	38
28	22	31	14
36	43	1	33
9	43	16	35
8	23	12	43
18	26	43	42
31	18	30	50
1	17	5	39
22	2	24	47
20	38	32	28
30	17	50	13
48	11	40	1
44	21	30	37
23	16	1	16
11	23	30	4
25	16	38	3
19	24	25	22
13	49	5	25
36	4	15	22
24	37	15	49
14	18	14	39
12	18	29	11
2	4	43	32
9	36	11	26
21	23	43	35
17	32	23	25
43	28	23	31
40	9	48	23
19	32	42	36
40	46	16	16
17	40	5	32
35	31	31	31
34	37	6	8
23	41	14	28
37	19	33	35
5	37	29	45
17	3	49	38
29	50	24	19
18	21	20	46
2	34	27	17
18	19	6	17
1	23	20	40
19	27	23	41
19	41	31	8
37	31	1	31
9	34	39	26
12	21	43	1
27	3	17	21
4	5	15	39
28	42	16	30
40	9	38	44
13	4	36	5
14	46	19	7
38	19	33	40
5	14	21	22
16	8	13	46
1	50	22	33
44	46	5	10
27	29	45	26
6	17	1	36
49	7	26	12
24	16	3	31
8	4	26	29
11	29	12	25
32	42	33	16
14	27	40	17
6	2	22	9
18	10	47	21
20	20	25	3
17	45	49	41
45	1	24	14
27	24	1	1
40	33	40	24
29	29	1	22
48	14	33	6
13	21	26	21
2	9	23	3
39	2	7	48
17	24	15	47
7	36	16	2
23	25	32	26
19	2	18	44
39	18	48	1
45	38	29	22
34	44	49	9
3	32	43	21
11	41	45	25
26	6	22	38
47	3	32	35
26	25	14	12
18	43	15	17
45	15	27	2
33	35	13	39
24	48	36	46
25	5	17	35
41	7	5	2
5	49	18	25
20	37	42	15
29	25	15	27
23	32	8	43
33	16	17	27
48	12	10	3
10	39	46	28
9	42	40	33
4	49	13	45
21	35	16	26
21	25	41	11
48	7	17	41
17	42	11	12
16	19	37	40
26	16	29	48
35	42	4	33
22	17	19	30
37	39	47	35
33	30	40	30
42	23	18	38
9	11	21	21
17	15	26	50
8	41	25	27
17	20	9	14
50	2	2	13
33	40	39	34
50	3	30	21
29	9	43	36
31	18	44	15
10	37	35	5
21	16	46	45
23	48	29	7
28	14	21	15
8	31	26	33
11	49	36	47
40	43	32	17
43	2	18	19
35	41	15	14
42	40	33	23
48	31	3	32
50	44	33	2
14	22	20	5
