27	68	88	39	89
78	88	66	20	20
11	48	84	32	46
57	54	90	67	10
26	45	51	95	18
78	80	34	88	88
64	67	46	73	14
58	53	37	40	40
49	16	81	75	75
19	9	84	68	69
39	90	5	37	43
28	94	47	78	78
34	77	74	6	6
33	23	8	77	77
90	94	92	48	21
86	78	24	23	10
69	20	75	99	99
20	56	86	72	84
20	54	63	81	81
53	10	39	60	48
6	87	40	86	86
6	70	9	46	5
52	57	7	16	47
73	64	45	1	39
59	51	77	96	94
81	17	3	71	71
76	72	29	47	47
85	14	93	77	52
2	11	88	56	6
91	79	84	6	31
28	1	51	52	27
68	67	95	93	93
14	17	77	71	4
28	18	96	33	42
92	99	65	39	75
7	64	8	10	10
51	56	77	10	10
50	1	40	35	6
54	77	34	93	48
36	91	73	89	8
51	39	62	29	13
52	9	50	27	45
34	2	46	10	10
54	77	63	58	58
42	9	58	51	41
28	66	5	27	27
76	21	78	13	64
26	54	43	85	85
12	35	43	40	56
65	61	86	52	76
70	83	54	21	21
4	63	27	56	82
82	96	6	93	29
29	55	2	28	28
68	31	7	61	61
99	41	88	94	98
96	41	15	71	71
12	48	85	70	70
88	4	96	11	11
97	11	9	16	16
30	11	90	88	88
77	54	78	27	27
58	55	88	25	17
29	87	4	88	98
38	56	62	25	25
67	84	9	69	50
38	55	40	95	4
91	44	14	79	79
73	65	11	48	82
64	46	28	70	36
98	53	62	5	91
90	49	15	37	73
52	82	85	5	92
77	30	5	92	87
69	45	95	94	70
77	25	38	15	88
94	69	88	6	6
75	13	73	35	68
38	82	9	25	57
65	4	55	79	7
72	2	40	85	62
75	95	69	28	28
36	5	66	51	55
5	13	24	22	23
38	53	1	83	77
6	83	34	85	65
46	13	99	59	30
7	49	10	6	6
77	67	24	80	88
6	13	93	43	80
85	86	1	9	89
48	9	5	34	96
48	22	83	19	54
93	30	91	35	67
70	9	92	75	57
50	93	75	95	74
81	63	5	49	60
11	19	80	7	95
5	26	35	40	40
35	43	33	65	65
66	94	26	39	39
89	23	97	31	31
23	79	71	90	97
74	62	50	88	5
60	31	67	91	38
45	74	48	83	83
84	95	73	20	20
94	45	37	36	93
39	80	75	6	91
62	63	73	22	24
79	24	92	30	30
79	36	4	59	71
76	6	35	28	28
75	51	38	69	87
88	99	59	75	75
29	98	77	43	36
66	41	67	28	28
31	94	97	77	77
35	3	22	47	43
26	4	75	71	55
71	78	2	95	46
8	54	58	56	22
52	33	42	62	62
24	31	80	32	32
10	95	66	69	75
92	90	88	63	63
96	98	74	46	46
60	32	38	63	88
69	88	57	49	49
24	17	63	34	64
41	94	1	27	51
34	7	56	61	46
69	98	21	87	82
77	10	79	58	97
81	65	14	72	95
37	13	28	44	44
35	17	23	59	59
3	49	61	51	28
39	88	36	77	77
74	23	49	22	22
57	25	26	24	24
26	63	3	75	67
13	11	31	86	86
62	77	52	72	97
53	21	76	89	98
87	83	73	54	18
23	36	25	81	81
76	59	29	44	96
31	5	77	84	91
79	81	67	53	42
63	73	80	65	65
98	3	45	20	20
66	90	30	46	85
68	71	41	51	9
6	34	24	62	62
93	37	63	31	31
43	44	17	29	62
92	95	21	91	49
85	31	5	76	73
29	85	59	48	48
90	92	98	45	50
24	87	73	15	15
27	7	69	68	57
33	56	49	65	65
51	45	41	11	93
77	23	88	57	60
68	26	1	51	61
98	79	58	91	16
80	28	21	5	5
41	20	22	60	60
3	10	52	56	5
60	81	59	14	71
86	84	44	96	96
44	13	98	78	2
93	87	89	47	3
59	61	45	8	5
10	67	69	47	44
32	95	76	2	19
33	18	36	63	63
48	65	16	71	61
38	63	4	41	79
82	96	26	37	37
87	54	64	18	18
41	10	42	88	88
52	2	74	57	38
8	85	25	82	79
37	49	51	50	17
24	9	13	23	23
37	74	88	27	7
12	60	72	79	50
56	63	59	15	74
58	44	56	77	2
51	15	77	86	74
74	95	24	89	28
22	56	76	83	78
50	97	99	6	63
78	4	92	2	2
99	43	62	97	2
79	45	58	2	89
63	46	68	16	59
19	68	35	88	88
63	21	38	54	54
70	71	52	81	81
74	35	76	47	2
7	3	22	26	26
74	59	25	87	2
36	82	60	74	86
78	6	55	94	94
72	55	20	86	86
4	9	76	7	7
67	2	38	76	46
87	83	20	97	64
47	56	9	58	58
17	75	63	51	70
65	5	85	46	46
33	76	70	71	71
89	85	93	6	24
55	37	80	70	34
82	83	71	24	94
76	18	91	42	44
85	1	83	30	59
13	12	42	69	69
18	35	31	36	6
1	59	71	81	34
83	87	80	16	43
73	74	80	29	71
51	28	1	60	60
98	55	64	16	16
80	12	3	82	57
25	31	77	56	51
88	15	37	21	21
51	40	18	53	54
62	76	67	12	47
6	22	62	38	38
8	43	81	73	62
56	94	69	89	59
52	15	4	49	54
51	34	77	98	6
95	89	99	24	5
79	1	28	88	71
94	86	96	27	66
10	97	88	1	94
2	72	69	44	35
20	46	64	97	75
57	11	58	28	88
53	5	79	22	22
74	75	72	3	3
35	38	81	26	26
11	43	79	98	96
82	81	46	10	62
8	61	71	46	51
45	74	11	8	27
22	15	46	33	17
12	80	68	38	78
54	68	86	70	10
1	50	40	43	19
15	75	87	69	60
79	4	70	10	10
41	21	58	36	36
14	90	63	87	58
3	73	35	54	78
19	85	42	94	94
86	98	70	18	76
64	5	28	60	50
62	3	54	38	95
88	85	83	81	49
81	71	29	48	48
13	58	45	69	73
73	72	18	52	17
60	51	14	48	49
71	78	88	50	1
19	69	25	14	31
31	19	40	47	47
63	97	20	19	19
66	12	61	91	97
9	77	38	72	62
61	6	56	25	53
50	11	37	8	8
82	81	91	23	74
97	21	19	58	58
49	70	11	67	82
7	73	69	95	95
36	1	28	60	61
86	88	2	81	13
51	19	53	32	32
94	40	8	77	87
49	31	56	41	68
33	2	27	82	13
74	37	76	58	68
81	66	75	1	23
59	98	42	79	79
30	21	74	77	77
49	43	98	30	30
34	76	70	3	3
28	64	14	48	48
80	40	31	50	22
92	88	44	74	11
40	51	96	99	92
13	34	6	21	21
18	26	61	92	92
58	7	83	56	66
53	23	13	3	3
11	61	92	99	13
51	12	30	55	92
21	3	75	71	35
70	37	67	14	73
55	33	70	63	32
29	18	33	45	32
18	11	64	79	79
26	97	89	95	7
38	90	22	30	30
90	86	60	74	20
13	37	93	73	92
55	89	49	62	1
74	72	78	50	20
74	8	93	57	71
32	21	4	80	80
26	68	73	63	63
33	40	65	94	71
95	89	6	67	7
45	84	74	71	63
7	95	58	28	28
17	74	92	64	13
30	81	82	78	65
13	36	86	32	32
69	33	30	35	35
14	37	59	33	33
98	13	62	97	24
51	71	52	3	84
8	97	33	24	24
85	83	86	42	19
19	92	91	48	83
35	37	32	73	11
20	45	35	16	16
83	82	54	72	72
53	82	52	22	22
64	84	99	74	12
41	2	32	1	1
49	91	84	79	79
63	8	34	19	60
10	64	36	67	54
42	52	27	33	19
10	70	29	83	37
58	71	80	19	69
65	87	57	76	12
85	17	21	93	93
37	55	11	56	42
53	91	88	65	65
1	90	20	18	57
53	79	64	56	56
70	48	91	6	76
81	76	56	91	60
63	25	5	51	60
53	59	7	46	72
63	86	8	56	69
19	2	79	72	72
97	44	14	53	53
14	37	58	61	55
94	62	7	41	41
82	30	55	46	86
57	44	83	67	1
5	2	19	58	58
6	38	20	55	55
91	66	62	77	77
94	39	65	83	8
45	69	65	15	31
41	99	67	28	38
50	55	35	49	12
62	67	65	14	14
23	15	92	17	81
82	3	55	20	20
87	66	47	24	24
48	74	76	4	95
87	21	20	2	2
10	5	64	29	44
34	89	74	78	78
41	8	44	94	94
15	56	81	49	18
99	41	69	62	97
61	55	23	34	34
15	9	32	52	84
86	25	70	21	93
71	57	85	68	13
67	42	73	95	95
7	35	31	57	84
61	72	1	20	65
12	27	33	29	1
89	55	20	17	30
93	5	74	69	15
44	13	21	96	94
30	6	13	60	97
70	18	55	57	64
2	71	45	39	62
56	12	60	52	59
21	87	98	97	54
33	26	36	59	51
96	25	6	94	7
77	62	25	69	69
65	69	96	72	7
20	77	87	40	40
21	38	87	91	91
66	43	21	79	79
30	17	86	34	34
73	78	4	21	21
57	83	6	39	82
15	96	71	79	79
97	45	94	87	87
91	42	86	55	74
64	98	49	25	59
29	94	87	39	39
70	75	8	80	80
37	30	99	56	56
31	90	84	96	80
72	30	89	97	93
88	57	31	6	6
88	7	59	20	28
53	72	74	84	55
55	18	52	44	50
30	56	48	32	32
64	53	12	69	81
74	63	86	83	24
67	64	38	54	11
45	10	32	99	99
79	18	36	30	30
39	62	98	14	14
10	81	67	72	72
49	70	50	83	67
18	94	98	95	43
64	22	38	99	26
62	69	47	34	34
34	4	27	83	83
47	10	70	95	95
37	29	53	5	5
64	39	84	71	3
34	44	48	63	68
19	68	60	84	87
32	90	81	98	89
5	98	21	79	29
5	6	2	33	75
87	72	8	36	82
29	31	86	87	87
33	61	80	82	82
99	74	57	15	97
93	82	30	74	90
20	1	11	15	15
90	18	78	67	71
26	56	30	42	82
27	29	37	20	20
64	5	77	43	57
93	22	91	26	26
18	82	3	42	24
48	39	54	37	8
44	33	87	95	20
94	90	91	8	8
78	70	81	27	27
77	93	55	11	76
52	57	65	96	72
64	74	90	18	96
16	89	84	93	93
37	78	12	74	69
97	17	61	83	84
62	75	79	80	80
9	18	55	39	69
30	19	32	96	96
41	11	47	44	59
16	34	97	87	50
62	45	27	93	94
20	94	98	55	35
2	85	78	75	21
49	90	21	94	91
63	97	71	5	70
58	39	22	86	86
95	37	6	4	70
15	24	63	42	42
27	89	93	90	61
5	16	29	74	7
10	46	90	98	94
32	11	81	68	68
16	31	48	52	47
90	98	87	27	73
75	7	86	95	95
12	86	72	62	55
23	80	84	55	55
82	21	75	11	11
18	57	78	86	86
24	96	66	56	56
97	76	85	99	20
93	85	31	95	95
53	27	72	3	48
36	35	12	49	37
5	93	98	75	38
79	71	92	15	15
42	49	3	69	77
87	62	67	94	94
1	79	32	57	89
62	46	66	44	20
15	46	49	86	4
69	78	4	51	51
5	67	55	13	39
66	60	31	68	74
64	91	22	82	82
36	76	60	67	67
50	79	87	69	12
89	11	9	79	79
20	7	77	2	2
95	49	73	3	3
48	7	81	67	91
40	96	47	26	26
63	82	70	30	39
39	48	76	46	46
14	35	97	63	63
95	20	81	46	94
88	60	11	77	61
48	10	3	15	82
39	85	68	8	88
85	91	16	50	79
65	68	27	71	75
74	67	70	1	82
9	86	88	33	75
17	14	42	40	40
39	44	27	2	26
67	17	54	65	76
12	33	79	87	86
42	21	41	3	49
17	27	58	73	73
87	50	65	10	79
32	49	85	19	8
62	45	1	91	77
33	78	79	91	4
80	98	14	70	40
98	34	39	85	85
72	34	3	73	46
59	69	41	93	10
56	76	11	77	44
59	70	77	98	5
41	38	15	45	47
22	76	4	82	74
26	25	46	81	55
55	23	89	88	88
54	55	73	43	79
97	15	98	34	56
38	80	32	76	55
66	80	6	46	60
5	29	58	48	49
6	25	16	28	27
53	62	7	50	35
23	98	11	51	51
88	83	63	13	56
26	87	37	47	47
5	24	26	29	18
22	50	7	67	67
51	93	36	15	15
66	59	79	87	87
86	79	71	85	89
40	98	88	67	67
80	38	68	92	92
96	69	95	59	93
13	46	79	84	93
2	94	89	27	1
24	40	14	87	62
13	83	95	75	75
19	94	69	83	83
58	16	77	42	31
97	13	8	30	30
76	15	98	22	22
10	2	72	61	61
94	76	6	83	83
2	61	25	68	52
9	38	86	84	95
21	7	58	90	90
83	5	28	88	90
43	95	78	28	28
97	40	6	31	31
25	15	37	9	27
10	47	61	49	49
85	94	47	86	15
98	79	38	91	54
12	47	55	43	26
26	70	27	40	65
51	96	72	15	15
58	62	70	5	30
12	74	56	21	84
75	57	86	52	52
85	79	21	16	82
63	69	36	83	83
55	90	19	32	40
41	3	95	94	61
68	17	70	37	37
12	53	21	62	63
12	91	85	2	21
48	18	66	72	22
21	88	29	81	81
31	82	66	4	75
70	58	2	13	93
63	53	71	23	23
45	99	86	75	4
74	98	60	3	3
35	83	26	3	11
90	69	34	66	66
32	23	47	71	69
55	92	9	85	62
21	53	78	23	23
78	40	6	60	83
4	62	28	80	81
40	76	43	64	83
87	97	46	3	47
88	89	5	7	7
76	43	26	50	50
6	91	29	51	42
36	35	3	24	19
90	82	30	69	3
78	94	65	15	38
2	56	96	54	86
47	50	34	57	98
32	13	46	49	49
55	64	23	67	61
33	69	57	60	6
68	83	47	7	65
54	98	94	29	29
80	39	79	3	60
88	69	16	64	75
59	15	18	66	72
80	33	53	81	81
47	37	6	24	31
62	65	72	25	25
92	65	62	16	97
72	51	13	55	76
22	2	6	12	12
43	19	52	50	50
71	97	13	80	80
38	65	64	8	44
99	70	5	77	77
22	88	79	6	87
78	74	5	11	11
97	67	89	42	2
38	50	67	39	78
38	15	7	21	52
82	10	38	30	64
46	13	52	50	61
18	79	47	70	77
75	66	21	91	99
83	59	37	30	13
60	49	36	84	8
47	12	51	69	64
90	95	5	19	91
74	8	97	16	16
49	7	71	54	53
80	47	3	61	91
1	93	30	73	85
56	55	74	92	84
80	12	7	56	75
37	68	14	35	35
51	62	79	67	11
85	90	99	76	31
6	59	74	45	27
58	53	8	39	40
84	14	58	28	28
81	99	12	85	56
58	86	4	34	34
50	9	45	48	48
86	79	25	61	61
37	79	53	26	84
62	28	86	39	39
82	20	79	54	54
4	61	54	12	12
30	65	38	43	43
40	64	95	54	86
77	14	3	97	97
5	40	82	15	15
34	59	69	61	97
39	99	93	85	98
85	72	34	78	7
1	24	66	18	18
86	93	25	47	47
75	6	56	39	79
7	92	55	60	83
62	1	43	50	33
77	98	25	80	80
37	98	10	13	13
22	8	81	61	88
27	86	62	54	54
59	76	7	57	89
48	33	11	47	38
90	19	79	20	38
51	39	40	30	30
68	72	9	27	67
92	11	9	72	70
78	14	5	60	60
33	38	18	25	58
60	27	2	58	53
16	27	37	48	5
57	71	22	54	72
77	46	75	57	12
6	95	80	15	15
68	82	10	92	54
83	2	93	31	76
46	87	55	90	4
73	7	6	71	71
87	80	17	66	66
43	65	70	77	98
19	81	61	98	33
41	60	74	25	2
31	58	96	75	18
6	69	63	91	38
13	85	22	93	93
24	72	85	11	11
89	29	14	86	24
10	52	54	91	44
47	76	12	62	97
76	94	23	70	88
28	95	91	82	42
89	87	36	80	92
56	1	92	82	95
91	9	60	81	81
48	82	73	72	72
55	1	41	26	60
52	9	46	64	48
50	66	18	35	35
51	43	48	91	60
33	5	95	92	75
50	65	62	1	20
96	27	78	59	13
49	63	9	50	50
67	14	4	65	69
29	95	27	46	43
75	9	2	82	82
42	23	66	38	38
66	14	54	57	30
16	69	79	77	2
42	81	85	55	15
33	31	27	22	22
59	64	58	11	33
32	46	29	35	35
84	61	35	28	66
72	91	2	59	64
20	87	68	16	92
32	55	48	72	72
91	8	79	63	56
69	54	23	1	63
82	95	77	32	32
18	32	71	90	90
29	58	54	9	6
80	49	81	87	18
91	62	74	86	86
57	65	9	20	12
27	9	26	20	20
80	49	88	14	75
89	48	20	53	83
58	63	52	60	22
57	51	74	2	89
89	90	73	7	32
99	82	24	7	84
39	81	14	28	28
43	61	5	40	74
4	94	36	1	1
91	1	90	35	59
80	8	91	1	45
70	59	37	69	31
40	5	62	57	37
17	73	84	47	82
63	73	86	52	13
54	90	73	5	63
36	67	55	59	8
77	50	84	86	33
97	89	50	58	78
57	15	8	31	68
36	6	14	13	62
44	50	34	20	5
61	18	62	43	56
28	63	70	3	55
20	9	7	25	25
49	25	63	2	56
55	73	68	65	78
93	97	62	16	71
31	25	16	85	4
93	76	53	85	69
16	77	34	7	7
30	74	32	90	6
69	71	21	68	47
79	73	77	13	66
55	88	54	57	4
84	16	67	18	92
13	48	71	87	90
44	12	3	57	57
10	83	54	68	64
66	90	82	13	58
9	90	42	74	94
55	59	44	17	53
67	98	8	25	25
51	32	24	61	75
51	98	69	71	71
2	43	33	18	39
37	44	66	40	65
84	13	94	76	54
29	69	6	66	66
88	59	64	54	54
73	70	69	84	84
53	52	12	57	33
56	77	91	53	94
12	13	59	42	42
63	54	72	90	90
74	91	76	63	2
84	34	98	23	73
6	30	87	48	88
38	14	93	96	63
63	35	61	20	20
88	12	24	35	35
67	7	39	51	58
28	96	38	41	41
5	55	41	83	80
41	70	29	21	35
6	98	60	80	58
97	1	60	12	80
29	76	94	25	15
79	95	20	58	96
25	21	69	74	89
27	96	10	93	98
73	27	53	48	29
40	99	16	65	10
70	62	28	52	52
90	82	78	91	34
85	35	22	15	25
93	78	95	31	5
7	54	96	62	99
8	72	94	69	63
46	22	50	8	48
19	47	94	89	75
86	53	66	7	67
96	83	81	72	22
94	14	3	13	13
70	12	59	42	42
34	43	91	77	77
92	91	74	71	26
6	73	21	75	68
97	48	88	66	4
95	97	36	53	53
40	69	75	45	2
48	75	70	79	17
88	78	56	60	9
14	34	69	56	56
25	44	49	53	6
43	97	22	10	10
48	89	55	10	31
88	83	6	40	65
49	13	70	53	73
55	15	36	78	92
33	48	27	44	63
23	42	84	46	79
77	60	80	65	21
63	58	81	13	13
63	47	70	22	22
35	83	92	48	48
47	2	78	66	29
19	83	41	36	70
85	98	49	89	11
98	60	27	72	30
48	29	64	39	39
68	67	27	78	3
40	95	18	62	54
89	90	61	12	12
65	21	49	2	64
97	42	86	5	5
3	29	96	76	93
63	37	6	48	53
84	11	34	89	82
51	9	58	76	65
28	37	21	48	48
51	29	69	3	38
77	71	55	49	98
13	24	19	15	15
7	56	36	41	79
70	88	3	41	71
15	41	37	23	95
6	79	83	20	85
3	28	49	5	5
88	80	75	37	8
6	33	21	19	19
96	48	80	55	58
34	75	52	49	49
92	53	99	65	65
93	23	5	72	89
9	23	43	57	13
62	92	48	98	3
47	66	32	71	71
68	94	65	1	57
43	5	52	76	76
87	23	74	65	81
20	2	36	48	76
87	55	42	14	69
98	4	78	55	71
78	48	64	9	49
77	47	43	21	21
53	39	63	4	42
27	3	45	23	14
42	9	28	95	90
97	47	95	56	20
19	67	60	30	30
70	15	84	51	51
35	43	1	21	21
40	76	52	30	46
62	53	60	92	92
31	10	28	60	60
87	44	83	23	17
3	20	67	54	66
76	31	96	6	6
12	13	65	51	71
65	64	73	71	71
60	6	84	52	52
95	93	42	83	14
95	57	63	3	21
84	57	62	99	34
50	26	1	15	15
49	99	78	5	5
62	5	22	23	23
31	78	86	20	20
89	25	47	8	8
44	80	55	69	84
74	31	10	75	65
23	46	16	40	49
36	64	92	94	2
94	76	32	92	84
86	36	44	74	74
85	99	93	22	1
42	98	20	59	34
94	90	95	38	82
84	85	77	94	29
47	3	27	93	25
29	24	69	39	76
23	5	96	90	89
50	95	35	93	93
37	53	43	67	65
23	46	1	86	86
65	90	6	78	78
78	71	46	12	63
49	55	87	9	16
19	23	4	14	14
60	56	84	14	86
29	9	92	85	94
24	8	20	75	49
83	15	69	1	86
69	2	21	94	94
90	39	29	99	42
49	31	30	10	58
36	72	12	83	83
63	54	5	71	89
96	52	29	42	50
89	77	39	66	2
70	37	52	67	8
12	60	2	86	81
93	11	83	44	37
65	77	11	53	58
18	60	46	44	28
18	41	70	73	74
71	74	69	79	3
70	16	84	40	40
26	79	3	93	93
43	62	13	39	39
1	57	46	99	32
58	15	25	86	86
26	11	45	14	14
99	69	41	75	75
39	56	92	76	76
91	87	66	97	97
60	31	30	34	34
38	92	81	25	25
52	83	77	94	12
24	44	49	27	40
68	70	60	6	93
83	95	1	46	63
32	51	65	84	84
35	41	68	91	91
68	45	85	21	65
21	5	12	84	84
61	13	90	62	83
2	71	84	51	50
68	3	43	82	59
52	60	27	47	47
65	59	52	22	66
5	11	77	19	19
65	24	63	34	57
85	95	24	64	31
21	82	78	58	75
33	65	31	67	37
18	59	78	75	88
74	60	25	76	76
72	12	93	76	62
57	1	51	86	96
97	76	62	86	86
99	71	42	15	98
54	1	52	77	50
44	86	73	76	64
74	78	58	91	14
89	96	67	11	11
49	36	3	31	37
22	8	24	17	17
12	55	27	86	86
90	5	34	79	77
13	2	41	66	66
35	81	25	89	34
92	73	44	62	62
93	75	81	21	72
80	92	26	30	2
67	56	23	41	10
76	56	98	60	22
78	6	52	59	57
24	75	83	7	84
58	43	29	69	84
80	19	51	91	92
81	90	75	35	35
2	50	15	55	49
70	63	43	23	13
71	91	95	72	76
37	77	6	57	72
1	43	67	93	78
14	77	59	80	52
49	68	48	19	19
85	30	91	5	77
20	56	58	9	7
74	41	25	85	85
92	8	9	27	89
49	27	32	37	37
63	4	97	53	86
2	52	34	54	68
96	56	98	53	7
88	75	67	90	25
88	37	29	80	85
7	93	65	95	46
2	76	69	50	37
58	65	39	49	49
71	94	37	90	5
50	97	95	64	64
44	95	61	91	3
6	22	61	29	29
54	1	7	25	86
1	77	22	72	62
55	77	93	83	32
18	50	93	17	10
87	95	97	46	72
18	88	74	73	24
83	1	22	87	59
38	53	50	79	6
77	93	27	6	9
9	66	80	83	33
21	73	93	41	41
13	32	73	40	40
46	71	26	56	56
56	7	36	9	87
1	14	37	89	36
90	57	64	11	81
2	13	46	58	58
6	54	14	83	83
95	63	72	3	32
34	68	76	85	4
68	87	13	40	20
63	90	24	96	85
61	15	39	54	59
9	85	99	77	54
93	85	6	38	48
91	26	59	97	97
5	81	45	48	16
83	28	8	29	29
13	60	86	64	92
3	38	42	86	84
13	50	22	51	38
65	23	9	71	71
8	87	20	51	95
16	76	83	57	65
85	46	71	68	68
30	23	16	43	14
78	58	51	73	13
47	31	53	46	32
64	45	55	66	16
45	71	58	94	36
42	51	72	43	43
58	67	37	6	6
67	21	48	90	90
1	66	62	54	18
66	68	37	17	67
35	10	3	87	87
95	48	99	77	11
24	73	71	31	3
96	99	62	1	42
89	5	55	74	59
5	43	46	26	26
66	3	51	61	26
44	23	34	88	46
80	61	72	1	29
18	95	48	89	84
2	19	15	87	87
3	54	40	32	42
53	74	97	14	95
3	94	75	50	69
41	12	84	82	82
83	54	57	4	93
50	47	30	68	52
56	5	4	26	26
5	10	57	48	48
15	52	74	95	94
34	47	4	52	52
77	75	65	81	81
40	41	37	80	25
92	63	1	35	35
86	3	96	48	77
35	98	88	79	49
62	72	14	67	43
30	58	41	60	29
38	44	49	5	5
96	25	50	41	41
3	87	9	70	22
54	2	33	65	74
78	8	93	10	10
32	69	57	62	62
84	75	80	91	91
32	68	14	58	39
94	88	21	48	17
94	74	17	91	69
69	3	51	66	90
51	68	73	71	22
46	56	29	32	47
32	23	22	5	29
62	84	25	83	1
34	81	12	83	75
42	4	67	89	89
24	91	7	85	93
24	14	44	94	28
55	79	63	8	56
89	54	35	11	62
51	65	48	7	75
96	68	99	76	76
77	91	35	7	84
17	48	56	62	54
78	80	66	18	1
77	94	67	28	17
56	62	37	38	38
61	90	69	17	84
66	69	78	31	5
8	32	45	86	86
3	44	52	36	30
45	59	5	94	77
53	65	61	79	19
35	92	5	62	75
28	34	62	76	76
29	65	73	54	1
49	46	38	44	96
88	6	91	37	37
18	66	78	17	70
96	43	90	8	75
6	56	46	61	32
72	53	61	4	23
52	88	43	87	61
92	4	90	85	17
36	83	61	82	82
60	81	25	47	1
55	66	34	88	57
3	25	42	15	15
94	88	56	4	27
84	28	91	18	18
82	53	14	84	69
55	52	82	58	58
85	25	27	73	73
52	13	78	33	33
30	97	5	33	89
13	93	71	82	94
54	42	58	7	64
92	49	19	44	44
50	96	6	61	93
92	93	13	64	55
22	87	62	35	35
10	58	91	55	55
83	93	26	16	16
50	39	69	47	47
92	40	16	91	85
12	62	25	19	19
35	54	48	89	89
93	76	75	63	63
98	50	12	84	84
87	89	9	41	68
33	45	50	59	59
20	7	78	63	99
87	40	37	15	56
5	1	84	82	39
59	53	19	14	11
22	83	5	80	74
69	82	85	83	32
8	45	55	38	61
17	86	91	54	54
2	56	47	67	35
21	19	56	30	30
8	55	89	70	69
18	28	21	83	79
81	64	20	29	39
63	52	53	62	88
27	48	87	55	26
68	82	59	56	56
55	58	34	53	13
35	82	73	14	14
49	11	28	31	31
72	94	69	21	89
17	40	59	52	69
18	62	60	40	63
85	60	17	87	87
78	6	65	26	77
69	33	56	53	2
71	25	44	99	99
3	88	66	32	84
58	60	97	1	78
15	21	23	28	28
96	23	31	86	65
98	84	7	30	96
28	47	31	1	52
58	93	87	10	71
72	93	40	21	43
25	55	2	47	83
71	46	70	15	56
81	10	65	42	42
72	18	23	78	78
76	86	25	82	64
3	85	66	17	17
5	47	92	36	93
20	35	31	83	64
14	24	12	61	61
75	32	39	45	42
34	85	64	4	80
46	9	60	58	73
2	45	49	86	82
83	66	75	5	35
73	91	30	83	2
38	5	13	80	78
53	7	52	49	1
8	70	72	74	22
41	18	49	90	78
60	18	59	6	55
1	99	53	77	70
68	92	71	14	73
9	32	78	75	73
48	59	61	47	16
27	94	40	45	45
39	50	66	34	34
63	74	75	14	92
6	79	49	70	93
94	57	5	72	69
73	22	59	74	3
59	77	98	2	64
12	89	62	59	59
62	50	80	19	19
42	36	76	66	66
47	40	7	36	32
74	38	19	4	30
7	97	63	85	60
50	80	82	85	21
78	60	13	41	41
8	17	25	26	62
91	57	3	50	27
1	47	69	32	61
85	72	7	35	46
71	82	57	86	19
8	88	10	15	5
38	89	74	63	48
50	23	38	13	13
93	1	60	83	45
4	20	91	56	34
30	38	9	42	46
26	90	75	47	63
7	3	42	8	46
2	51	9	45	45
91	83	18	48	93
36	81	94	34	45
89	79	69	28	86
11	80	88	98	50
2	62	10	66	67
55	47	77	6	64
41	7	60	65	65
58	3	37	65	41
67	52	41	53	53
66	88	41	99	99
8	21	59	62	63
83	96	14	95	42
19	47	3	68	68
2	98	62	94	94
79	2	84	37	56
76	75	54	73	25
79	49	31	78	11
59	73	94	16	97
1	58	38	99	99
45	39	35	24	4
64	65	99	15	88
88	81	10	90	76
10	7	98	49	16
82	2	92	75	75
93	56	53	51	51
68	38	34	84	45
72	84	30	18	52
41	47	6	46	19
42	1	73	97	81
51	1	95	61	80
91	29	80	81	79
76	15	84	94	58
6	61	73	52	45
77	31	96	32	49
93	5	60	3	3
13	2	57	91	70
60	65	7	57	27
2	68	31	63	69
37	36	20	69	69
82	26	42	37	46
45	5	27	57	57
90	81	70	62	62
52	30	25	62	62
47	71	1	90	25
37	89	30	5	5
82	77	49	2	42
6	27	56	63	67
96	82	85	59	97
91	39	20	70	98
21	33	92	81	51
61	22	9	58	60
23	24	8	19	22
33	57	54	46	18
15	4	98	3	63
33	4	63	78	83
6	28	45	41	41
61	43	3	74	86
81	11	57	65	62
16	59	57	60	36
10	55	67	86	86
25	12	36	9	93
4	50	48	42	42
21	79	3	49	42
97	63	82	19	87
87	1	79	39	58
75	71	46	90	6
68	46	2	57	52
25	41	63	65	65
79	58	84	5	41
73	61	77	28	4
14	47	57	21	9
52	20	7	72	33
8	45	77	79	52
51	55	5	61	26
84	41	19	40	23
66	36	97	1	94
1	44	17	74	74
52	6	68	82	56
90	3	35	66	85
99	80	6	20	20
14	83	39	13	13
24	8	99	51	51
42	24	19	7	7
10	31	30	91	91
77	54	9	95	95
77	85	18	89	52
49	61	4	55	55
12	74	22	75	51
74	48	93	78	7
89	98	17	67	67
89	31	40	56	56
35	87	55	48	58
30	70	75	60	5
97	62	81	95	95
39	82	63	7	85
37	63	5	70	80
35	77	81	7	98
56	79	63	59	10
65	82	3	37	68
52	94	65	83	83
72	92	13	25	80
53	5	39	46	31
80	6	54	34	85
86	68	1	69	69
25	33	23	64	15
56	66	14	45	27
84	7	82	74	26
7	34	36	25	27
70	78	72	64	80
83	12	81	34	87
20	42	53	84	84
64	59	67	32	34
95	23	3	12	47
97	12	79	54	85
34	24	87	30	2
5	32	99	79	17
91	59	92	70	70
41	10	9	67	29
94	80	58	57	57
9	62	40	17	71
59	46	24	56	56
91	74	6	73	68
41	91	44	58	58
56	89	16	31	24
50	86	9	70	94
71	85	32	79	84
12	64	56	67	67
79	6	1	5	5
34	56	13	57	57
18	42	68	83	83
68	80	61	26	26
21	89	86	12	12
41	6	91	79	79
48	36	82	2	2
55	88	46	21	8
