75	53	59	43	40	58
95	96	70	93	32	46
72	52	22	14	89	30
71	95	13	79	12	56
65	17	29	49	46	94
61	39	24	76	58	33
57	78	94	77	44	11
22	69	70	28	35	22
91	65	48	27	20	19
61	69	46	27	76	75
55	11	61	43	67	81
98	83	19	94	66	54
74	47	85	87	43	13
27	75	46	44	81	58
69	40	42	77	32	85
36	63	88	33	92	99
37	98	24	84	53	77
87	86	100	47	35	82
90	70	78	47	69	73
85	90	15	98	65	72
10	66	17	40	77	85
25	77	13	25	67	10
78	81	71	100	37	86
92	90	74	24	67	89
54	90	28	55	36	46
35	51	29	18	39	97
17	65	99	69	73	62
18	89	40	69	98	25
93	39	80	75	60	96
85	96	63	47	54	28
72	59	77	15	98	14
71	23	37	27	15	46
39	93	67	15	65	97
57	14	67	32	69	33
90	31	24	12	40	65
76	82	77	96	61	79
81	54	87	56	17	75
70	51	75	49	79	41
70	89	91	70	31	17
85	45	78	55	90	26
50	34	99	36	77	46
95	24	72	55	97	27
78	24	35	38	10	72
41	27	59	24	81	13
62	79	85	71	30	70
27	11	56	36	18	96
70	58	25	40	100	12
53	60	49	40	71	65
20	40	38	21	45	11
48	95	30	18	36	60
82	92	40	35	46	82
78	90	91	37	91	13
62	15	27	87	37	53
28	62	98	70	19	26
95	94	91	65	44	95
52	35	97	28	13	48
82	44	18	90	54	19
74	55	98	14	37	65
97	84	57	51	35	13
69	20	13	80	58	69
93	93	30	13	25	14
49	23	90	75	67	52
65	62	62	34	29	50
74	14	76	51	47	53
63	69	31	50	60	100
44	12	72	58	74	18
25	43	23	37	41	86
78	81	31	10	19	29
20	78	20	58	36	75
41	45	94	41	93	64
81	15	59	15	82	29
79	83	37	49	93	12
80	48	41	33	17	21
28	50	11	16	68	48
18	47	40	39	80	15
88	76	29	86	67	83
23	69	62	12	89	37
91	34	81	96	38	70
33	24	92	24	14	72
87	46	46	29	69	69
64	82	100	84	35	28
83	46	55	77	51	96
78	75	54	76	83	66
46	100	23	38	61	31
52	86	27	50	75	96
16	24	49	43	69	40
59	57	82	63	92	94
47	78	53	98	97	44
16	92	76	56	55	35
85	54	61	71	22	40
67	58	77	62	39	12
21	43	94	81	64	40
11	98	53	69	22	65
58	77	75	58	83	37
58	85	28	10	96	93
35	39	96	29	76	39
30	90	49	23	18	79
54	99	55	19	22	26
57	66	59	11	83	44
89	54	56	60	68	19
28	50	18	94	37	55
25	21	66	58	45	62
81	22	24	14	48	32
34	90	72	48	61	62
43	25	97	55	45	35
62	43	21	11	80	93
61	15	68	23	65	35
24	90	66	57	87	27
88	37	75	21	46	26
73	32	95	34	32	33
87	80	72	35	64	69
87	65	38	76	14	76
48	52	73	94	34	99
54	54	20	56	90	85
81	72	79	61	97	67
74	65	74	58	19	64
84	40	91	91	25	23
65	71	76	37	53	78
39	75	56	19	54	40
19	50	89	59	45	70
50	92	43	28	88	71
91	52	34	89	32	75
30	26	99	65	94	46
82	10	76	11	35	34
68	15	22	57	91	50
22	88	40	100	95	19
25	49	88	98	87	93
65	70	55	88	10	59
63	30	98	18	56	42
26	12	94	42	12	60
27	60	33	75	63	89
72	17	89	26	46	67
82	90	22	27	42	84
80	59	90	62	26	44
89	50	76	14	65	92
21	75	86	70	41	27
45	100	49	90	26	16
33	71	59	32	52	17
29	20	50	15	55	35
74	74	30	54	34	72
98	20	92	44	54	77
82	74	89	64	53	23
26	39	20	42	76	68
69	75	12	88	10	59
100	98	63	66	45	64
18	62	60	66	19	89
61	67	20	99	46	30
52	69	94	31	81	79
93	39	19	76	32	87
37	37	53	89	94	61
100	38	65	63	30	11
86	64	45	70	59	72
94	29	49	35	93	35
82	96	68	73	27	58
77	36	72	36	24	63
88	28	32	17	64	47
13	34	49	47	18	19
82	54	86	29	97	95
21	10	79	79	28	42
18	47	70	97	61	87
42	22	35	21	31	64
32	56	49	100	53	76
17	31	31	14	31	21
23	32	35	27	53	22
28	85	97	66	84	11
72	68	74	67	99	68
89	41	42	56	62	90
10	86	16	60	79	56
43	10	21	100	32	26
56	25	18	78	81	26
32	68	82	66	72	54
40	22	78	10	27	63
47	44	69	72	42	40
33	93	54	41	27	66
84	11	91	14	50	11
38	16	19	14	68	64
70	68	58	26	42	17
87	35	84	26	28	97
71	22	42	57	31	51
35	84	93	11	65	57
84	31	23	47	10	59
15	34	30	43	66	42
53	47	82	58	54	80
65	46	85	92	97	31
24	27	50	10	18	72
20	39	55	84	42	53
19	59	75	49	63	55
34	34	67	23	98	85
62	79	39	33	81	97
99	51	49	94	63	24
13	82	76	94	44	17
76	17	57	65	84	48
40	93	92	11	42	79
33	20	40	17	98	41
22	66	87	95	69	58
65	74	74	35	46	98
81	33	25	83	74	42
62	77	30	55	12	89
45	54	94	42	98	82
74	84	43	94	59	73
18	15	68	22	38	34
16	95	70	95	45	91
71	41	94	98	29	40
48	11	42	60	82	24
77	47	46	43	74	10
34	47	44	44	97	88
86	28	55	65	61	64
11	81	95	43	24	30
52	68	100	14	17	77
10	28	44	65	86	95
82	70	82	36	15	34
86	36	64	87	30	74
88	61	44	44	18	54
94	39	24	68	75	73
31	92	30	29	61	32
76	70	52	87	43	56
53	77	81	97	18	20
66	56	77	77	14	88
71	74	45	76	19	11
25	38	92	76	11	68
33	82	39	90	52	93
38	91	73	63	76	72
92	52	63	72	43	31
75	10	65	29	34	24
80	75	15	92	75	30
47	27	70	68	38	87
36	42	77	42	60	84
28	30	77	95	37	73
56	55	54	33	51	32
33	70	89	100	19	44
65	36	37	85	63	95
99	79	63	22	48	72
73	81	98	76	10	92
42	57	74	53	35	90
63	73	63	73	69	30
27	88	21	87	61	58
69	50	25	52	37	10
67	23	55	15	60	13
94	54	83	76	96	97
79	67	40	57	54	17
43	64	64	20	94	22
92	81	93	18	48	69
52	93	51	95	66	58
20	67	41	46	35	10
85	28	99	46	77	94
45	78	41	58	88	98
71	79	93	50	32	41
10	66	32	13	78	99
58	27	67	67	39	10
38	90	25	46	42	35
42	46	20	47	94	30
78	34	50	75	14	13
13	20	68	42	14	17
18	80	26	100	88	62
85	54	91	100	40	32
44	40	36	34	82	47
76	44	95	57	57	57
11	11	19	30	22	69
24	69	12	48	56	42
12	66	73	75	70	10
22	35	12	27	27	18
65	22	80	19	74	90
82	26	83	37	57	66
54	92	97	85	17	92
66	68	45	96	99	62
55	80	19	22	89	41
38	83	57	60	70	11
24	73	42	74	31	25
67	66	40	100	86	39
73	39	68	13	41	46
79	100	82	49	84	33
70	58	11	82	76	26
70	94	91	12	96	14
72	64	98	50	48	31
11	68	62	57	25	24
51	37	19	36	39	15
78	62	52	84	19	79
36	63	59	24	57	28
94	61	81	89	28	73
47	93	44	62	41	35
70	17	98	56	19	53
39	90	46	30	12	97
55	79	71	50	76	100
45	31	20	45	82	12
82	51	26	93	43	57
81	51	13	42	46	66
18	45	48	80	94	86
87	23	40	77	99	16
46	19	33	49	63	68
74	97	84	69	73	97
22	79	20	63	82	45
93	40	78	65	84	16
40	90	36	91	80	13
11	64	75	60	70	76
95	58	46	95	55	33
73	63	51	48	50	46
78	86	40	99	36	77
48	26	83	86	45	88
29	34	29	28	48	80
40	77	27	32	94	48
24	24	72	26	66	87
100	77	43	94	91	90
18	88	30	23	84	82
50	57	41	89	84	31
93	62	50	84	83	60
33	72	46	58	80	91
21	31	90	87	100	95
44	95	19	72	30	13
40	55	65	19	70	78
68	42	67	16	57	86
82	21	73	97	85	96
17	22	96	35	65	51
56	28	55	33	100	83
54	62	81	42	28	75
50	43	91	41	45	79
26	98	52	53	74	90
40	73	74	33	20	94
63	46	56	64	66	98
81	31	36	29	47	97
97	43	33	55	60	77
99	20	93	92	16	74
79	70	59	75	41	20
33	97	94	51	49	12
38	58	27	58	49	76
19	47	65	40	41	86
38	100	61	50	22	29
93	73	58	77	51	25
49	74	49	28	95	80
51	39	81	78	41	27
75	70	99	88	93	10
81	27	54	10	95	90
16	30	50	22	100	77
37	92	89	44	67	46
83	77	50	52	89	54
99	12	42	58	46	49
75	27	99	44	41	32
92	68	58	19	57	15
94	76	76	34	82	71
61	68	38	40	96	73
38	79	56	72	99	15
85	74	38	23	62	55
91	91	32	18	13	68
89	85	52	61	19	16
86	44	98	58	90	89
72	79	47	89	79	19
94	67	53	55	97	24
96	39	38	38	22	10
73	37	22	24	29	21
73	61	37	13	81	49
58	45	52	72	42	12
22	38	97	59	41	46
99	75	12	21	57	56
66	23	29	72	41	43
15	48	97	20	61	35
71	23	51	51	55	33
25	86	24	91	64	13
81	59	28	97	81	45
43	71	54	54	43	18
25	51	28	95	24	48
42	64	77	31	84	99
14	25	42	61	76	54
26	45	57	82	90	76
20	64	73	63	54	41
12	79	99	38	53	19
62	54	63	37	18	37
11	39	89	97	78	66
39	96	44	44	45	95
11	77	82	99	48	60
83	48	62	47	36	46
42	25	36	26	69	25
76	36	18	37	23	24
29	43	60	90	36	93
49	86	63	46	97	43
46	48	73	73	31	75
75	76	32	27	70	97
41	15	28	16	86	99
29	26	24	42	94	82
74	97	74	47	70	10
52	19	58	91	74	83
87	84	98	52	73	41
56	78	37	89	78	98
96	88	84	59	17	35
100	56	17	80	62	78
78	15	21	22	27	74
26	17	11	32	100	78
50	84	65	54	84	27
31	24	98	93	70	72
64	90	73	39	25	97
78	16	11	73	92	53
94	38	11	66	17	33
80	17	70	44	42	84
87	95	97	97	16	53
79	37	56	39	26	78
10	58	22	38	57	58
100	17	27	54	63	46
64	59	62	30	66	21
26	87	65	82	38	28
71	19	73	14	10	80
78	84	24	79	67	91
91	71	37	74	85	20
44	49	20	66	68	69
75	87	40	20	48	29
41	45	83	16	18	56
20	94	80	38	62	30
12	18	19	44	11	56
67	11	81	54	73	70
64	92	10	20	17	35
86	60	74	89	79	96
61	98	11	11	11	29
75	62	99	81	82	60
43	98	94	100	54	23
58	16	83	50	51	82
22	34	95	76	85	49
94	33	39	90	67	12
10	19	83	12	80	22
57	64	40	43	76	62
53	45	76	48	14	42
45	68	34	50	85	56
74	20	28	87	93	20
17	19	68	97	90	38
43	32	46	86	16	97
94	54	21	100	17	57
84	49	44	51	56	84
41	57	30	28	11	60
74	35	61	35	58	21
11	77	49	67	60	70
44	16	35	62	60	15
28	26	87	75	61	16
11	87	30	36	29	57
23	95	35	11	84	22
18	23	98	46	31	55
16	21	48	92	80	72
22	55	43	41	92	55
14	71	46	71	90	59
40	96	82	69	91	97
33	15	80	49	41	22
60	63	90	94	32	20
12	20	45	43	25	96
83	24	48	42	73	85
32	98	24	63	98	79
32	19	60	86	100	93
45	69	45	27	11	80
43	86	74	36	49	90
68	60	59	41	77	38
72	22	19	94	91	41
49	39	24	81	22	33
39	23	50	82	24	93
42	69	34	90	38	79
67	64	15	89	64	42
12	55	19	97	86	29
37	23	44	31	26	10
74	97	41	34	79	36
87	19	54	76	56	41
54	32	90	91	85	91
96	29	86	93	98	67
75	49	22	18	55	41
58	50	61	83	66	20
25	42	86	13	77	89
49	45	98	13	57	100
59	33	89	86	36	81
95	70	97	23	87	78
62	61	63	54	55	14
90	32	35	68	49	62
96	52	80	51	71	47
10	57	97	90	56	85
96	35	76	28	52	29
16	98	35	23	19	45
88	27	54	81	88	69
98	19	32	70	26	95
47	48	48	36	84	43
98	41	57	82	43	99
79	81	54	57	64	75
86	94	96	34	14	64
100	49	36	39	11	45
59	73	92	53	31	90
66	23	76	48	13	22
16	85	48	13	47	86
97	70	35	23	33	27
40	46	82	73	41	82
46	87	95	71	36	12
35	83	63	18	34	46
67	71	49	37	85	29
27	60	43	84	22	21
13	94	74	24	27	83
49	72	46	52	14	94
35	19	24	68	75	24
56	37	68	45	66	10
38	20	99	58	79	30
43	72	14	19	76	93
36	81	13	63	16	40
19	52	85	28	20	68
31	94	33	73	17	30
70	80	16	35	64	88
34	98	15	85	42	56
43	22	60	27	38	78
22	20	82	98	32	52
79	83	80	56	83	50
16	50	73	40	25	13
66	31	19	32	81	15
31	98	38	96	40	89
31	32	19	50	71	30
56	66	53	31	70	19
83	11	79	77	53	16
62	17	37	25	99	59
15	57	57	17	41	100
68	73	68	83	19	100
90	81	69	16	64	71
35	79	26	58	93	28
10	80	63	65	91	64
67	42	25	87	56	19
30	64	68	27	44	55
12	45	55	14	98	68
45	41	10	39	94	33
96	71	55	49	20	42
47	41	75	80	80	85
55	31	67	84	97	31
31	29	75	85	95	50
81	44	85	55	75	49
39	62	61	98	29	81
70	90	37	90	75	62
31	49	88	86	44	55
35	47	98	56	96	95
51	42	41	35	36	39
16	67	29	59	61	93
77	92	78	14	16	98
72	55	74	75	49	81
46	84	48	98	39	55
15	89	66	75	19	84
37	13	11	21	11	19
99	93	80	71	13	26
76	75	58	43	33	58
13	99	62	85	10	20
49	100	35	41	37	89
94	96	32	72	35	11
29	10	47	28	28	91
68	34	80	24	27	39
91	47	49	56	99	29
35	69	93	39	65	100
70	79	22	73	15	24
78	18	22	68	80	35
42	50	60	36	71	24
81	53	98	67	28	55
61	86	59	31	65	29
72	71	22	66	49	77
34	75	43	73	98	95
36	78	97	36	87	24
24	97	94	30	42	36
52	23	77	88	19	26
77	51	80	24	53	60
68	94	57	81	56	93
32	29	22	78	98	26
48	95	20	28	56	49
30	70	24	45	61	79
94	25	33	52	47	39
12	33	45	31	75	98
41	46	81	67	84	27
33	70	13	31	65	38
27	17	14	33	38	46
21	41	89	50	27	100
67	73	74	74	48	78
38	31	55	65	56	44
15	24	19	43	15	98
31	42	75	64	42	13
51	41	79	70	25	29
76	93	37	10	88	75
54	71	60	46	81	49
70	40	96	64	92	68
11	100	15	24	28	90
62	20	22	17	16	72
57	74	10	32	30	12
46	75	19	72	95	45
27	90	22	65	23	16
50	89	90	29	57	95
54	19	87	43	80	10
89	10	35	100	44	59
93	94	92	52	57	81
50	44	71	97	12	97
24	59	22	91	90	25
95	100	77	32	39	20
58	74	31	10	45	89
31	38	64	50	66	62
23	12	20	14	44	65
63	33	59	37	39	19
27	88	59	64	60	57
82	54	90	18	36	75
25	53	14	98	25	34
93	96	71	43	78	58
89	16	60	48	54	22
41	70	97	79	31	10
44	57	78	33	88	73
91	76	20	70	68	68
46	48	22	13	30	36
77	58	99	78	100	62
81	60	100	77	43	11
94	64	33	58	97	19
49	45	13	47	81	34
48	50	52	57	90	60
67	97	78	96	38	65
26	65	29	14	83	96
55	85	51	12	76	31
92	35	67	10	66	72
97	70	41	69	76	69
68	94	41	52	38	53
39	31	81	30	72	41
90	56	70	80	72	89
92	61	15	90	31	99
13	54	69	92	56	28
71	15	81	13	45	64
75	62	25	21	42	15
66	32	45	21	40	13
75	15	96	74	15	79
71	70	17	70	96	24
29	86	77	93	26	39
78	93	32	75	91	96
51	34	51	21	83	50
89	44	89	43	61	56
37	52	59	84	75	35
41	18	33	53	51	30
22	71	62	48	95	59
55	22	37	49	29	67
56	10	36	85	27	43
95	44	33	39	32	54
91	96	20	62	29	73
29	31	33	14	48	96
88	48	47	91	83	81
58	23	66	83	72	47
89	34	62	59	54	97
28	67	88	84	76	34
95	23	38	46	50	64
11	20	67	59	42	39
29	81	72	72	99	83
36	81	13	66	99	77
79	22	36	38	13	32
23	76	86	75	47	48
21	76	81	84	67	50
13	23	53	63	44	11
99	88	38	59	65	18
50	16	100	57	73	42
92	59	48	87	19	82
63	82	68	100	85	73
65	100	94	80	99	77
27	59	95	11	34	71
67	13	38	80	96	74
87	64	48	99	76	77
59	77	37	19	94	56
72	54	72	15	64	39
79	47	66	50	11	62
58	18	52	28	76	62
82	43	94	29	20	45
77	90	26	33	78	52
52	86	51	57	80	43
49	14	33	11	68	79
86	88	11	53	26	89
86	79	90	19	53	46
40	93	87	54	85	77
38	48	56	68	80	100
11	13	34	48	66	29
27	73	26	91	57	91
79	71	87	21	50	33
94	38	61	61	90	82
56	47	19	98	66	60
97	87	69	40	35	59
35	91	11	32	65	75
80	43	87	90	17	41
100	14	37	93	84	56
75	47	15	17	87	40
12	69	47	36	78	87
49	40	64	70	87	90
97	30	85	100	25	40
85	38	81	100	99	83
55	83	92	68	62	79
30	84	58	35	93	14
16	44	72	65	96	86
100	54	61	36	79	24
68	57	29	34	30	15
43	100	27	98	60	86
28	55	75	30	36	74
96	82	94	47	98	63
23	37	55	59	29	35
79	59	97	57	70	52
91	47	62	34	67	17
30	31	54	52	75	37
19	37	66	31	50	63
88	47	68	24	97	65
90	66	91	56	98	29
68	40	43	41	69	26
45	49	77	64	24	39
100	86	67	64	29	18
84	18	11	91	56	24
71	21	11	47	18	52
93	86	25	32	49	84
96	96	23	83	46	65
42	43	61	22	78	10
59	35	71	100	100	97
63	46	96	82	83	46
63	52	33	63	11	92
60	88	21	82	63	12
59	54	76	11	87	33
28	52	40	32	87	40
17	32	33	87	51	24
27	69	23	40	30	66
22	10	71	86	17	60
79	28	79	75	82	18
47	52	67	48	54	53
42	56	28	27	99	62
52	30	40	53	54	33
15	25	32	80	12	53
23	33	33	71	13	95
18	32	14	51	35	58
94	100	58	76	32	41
30	65	34	43	85	33
98	84	16	56	86	35
48	43	55	41	24	75
30	71	43	41	47	62
75	96	88	15	24	69
30	16	45	31	79	18
63	75	22	97	73	52
34	45	80	61	100	42
42	74	21	87	95	89
24	69	33	42	26	12
58	58	53	97	98	51
50	75	12	36	40	73
40	88	77	23	95	24
39	95	36	95	37	70
21	40	35	93	23	91
50	92	56	42	87	85
35	68	60	88	48	36
45	67	63	80	36	39
99	51	77	13	63	26
75	62	52	92	38	81
29	42	32	34	13	62
45	24	69	78	11	64
15	12	99	16	27	35
97	29	19	93	53	21
71	92	80	34	42	36
39	72	34	64	45	31
23	49	35	99	86	49
23	84	35	40	15	45
18	99	68	94	18	13
47	76	78	33	30	54
76	23	44	64	57	62
14	34	100	49	73	47
56	83	60	60	53	70
79	77	97	19	80	85
75	18	85	92	92	85
84	15	43	84	59	36
45	19	92	58	37	70
52	49	40	79	85	10
94	39	33	100	94	56
22	36	60	29	41	15
66	49	85	40	84	96
38	87	82	52	43	86
94	10	83	95	24	27
21	30	52	22	85	15
28	40	72	64	86	89
12	40	88	69	13	92
14	79	15	72	15	27
18	50	69	15	73	24
15	11	64	23	11	74
55	92	70	28	13	92
86	69	63	85	43	86
17	85	72	49	34	50
35	95	97	61	64	29
82	83	73	71	98	11
39	21	69	100	88	46
52	77	16	79	60	48
69	89	28	95	83	53
49	67	99	17	47	59
49	20	20	82	11	68
79	71	42	98	79	49
16	59	23	30	59	63
54	77	17	55	26	56
37	22	98	82	74	55
66	58	56	74	92	84
79	23	80	74	21	64
98	44	54	26	45	92
73	83	99	86	93	43
77	96	48	49	32	31
84	43	30	14	90	32
100	29	40	82	38	60
53	12	60	62	98	48
75	30	42	56	73	91
91	78	54	72	62	74
66	78	41	58	23	75
15	93	73	69	89	86
72	11	11	86	96	13
14	94	49	28	57	76
33	78	61	23	89	68
71	93	64	68	44	58
73	98	56	33	37	75
21	77	27	36	83	91
14	32	73	92	53	51
14	98	47	20	37	11
33	88	52	49	71	17
53	22	24	36	27	45
100	68	77	12	96	52
76	83	35	88	97	55
23	16	40	12	84	24
10	38	33	23	24	54
82	95	11	45	48	45
53	64	35	52	92	98
29	44	60	40	14	32
47	41	60	31	54	31
100	40	10	72	93	80
53	19	39	13	62	79
43	97	27	60	60	73
91	22	53	52	49	38
71	73	28	67	40	39
65	27	17	89	63	93
77	49	76	50	67	31
23	14	72	50	75	71
33	95	31	70	55	46
56	56	92	16	76	13
76	63	90	68	63	68
66	93	75	76	66	35
92	30	32	65	25	89
13	41	75	62	12	21
14	11	60	48	61	59
32	99	50	32	99	63
75	77	38	47	90	100
55	34	41	90	37	32
65	70	69	99	51	95
27	44	17	86	47	35
37	39	56	10	34	35
59	88	75	35	82	42
83	12	66	98	63	57
18	95	75	57	23	35
53	17	46	21	64	43
36	47	76	88	48	98
69	17	57	46	77	43
95	14	65	16	96	67
18	62	100	95	15	58
55	34	92	96	72	83
62	18	21	100	62	67
96	88	20	100	74	87
44	42	43	15	23	61
65	88	58	45	32	35
78	91	43	43	59	63
86	34	44	15	60	92
50	70	52	29	38	40
47	58	10	41	77	28
29	47	47	81	98	17
63	59	57	17	25	85
56	12	74	97	74	93
11	31	40	31	47	19
85	70	89	34	95	56
10	72	86	90	46	22
83	69	10	44	87	82
23	62	84	22	72	33
41	63	49	89	62	42
63	21	91	48	73	27
61	20	79	74	90	13
90	10	24	64	58	45
21	13	48	38	93	43
79	32	96	10	56	100
85	42	73	44	57	19
80	94	73	20	53	100
38	60	76	20	38	17
18	72	51	19	69	54
71	70	47	38	56	76
27	39	10	74	70	50
41	33	79	74	25	48
20	29	75	49	31	84
71	49	41	87	34	87
75	56	75	16	92	32
73	80	35	47	10	93
91	94	20	54	93	79
42	24	87	37	70	53
49	45	47	72	27	93
72	31	37	86	85	86
91	32	83	63	75	25
67	57	49	66	28	41
34	67	20	81	26	20
30	58	58	14	81	33
79	11	12	59	88	43
70	91	90	32	100	64
84	12	52	24	14	50
37	65	11	90	93	15
98	57	58	56	59	45
21	82	40	69	56	44
49	43	39	78	94	75
83	99	62	27	21	49
96	21	67	55	83	66
93	53	100	53	36	40
61	12	68	38	69	56
71	67	18	65	45	58
31	37	30	100	80	42
76	63	47	71	56	90
92	85	12	82	49	21
17	29	70	24	64	33
60	55	52	89	85	54
32	92	78	78	39	47
24	27	31	29	53	64
40	92	87	45	59	98
45	99	84	46	63	56
100	15	58	40	56	90
17	48	46	37	50	29
57	58	51	65	66	93
74	10	66	66	17	58
65	54	20	73	62	25
39	27	29	67	89	21
66	25	46	87	63	87
52	100	27	11	64	53
68	28	49	57	72	12
71	60	18	54	54	73
59	68	76	87	17	100
11	39	55	62	52	99
90	10	27	74	100	44
40	22	33	87	21	12
16	61	50	53	49	56
31	90	26	94	95	24
48	33	18	57	76	91
57	79	35	55	96	91
71	71	100	31	73	29
73	19	65	51	46	51
63	92	42	97	44	65
10	60	61	74	10	77
27	35	44	33	92	83
98	17	25	19	21	85
17	22	37	83	99	49
34	69	32	99	59	28
98	32	10	50	12	59
55	87	90	49	75	39
38	11	41	42	79	43
60	75	45	98	44	94
11	74	61	84	89	61
95	14	93	60	56	15
48	64	46	81	36	76
42	86	49	74	83	97
40	33	36	92	99	84
37	74	54	39	19	87
67	51	76	100	97	12
22	36	94	51	47	69
59	12	86	98	54	55
12	78	22	29	68	61
58	30	67	43	25	82
92	85	99	50	77	26
33	36	66	94	40	10
40	47	12	55	67	70
38	82	70	92	30	27
68	30	47	99	13	72
94	34	23	22	82	30
43	79	79	85	81	20
96	98	22	51	64	21
62	71	50	67	50	37
89	32	87	66	32	47
84	39	38	26	69	72
30	62	81	59	59	23
11	36	44	78	81	94
74	35	85	69	14	65
14	79	64	58	21	18
70	58	55	23	94	43
98	26	82	70	24	49
12	89	30	68	88	75
96	25	39	61	18	33
82	26	62	49	55	62
89	88	97	43	18	29
74	99	44	97	13	86
69	65	73	67	73	21
30	11	51	86	22	17
31	47	19	97	84	28
35	16	55	87	29	77
78	61	99	51	57	61
25	96	95	61	87	57
57	33	23	62	99	70
28	65	62	89	23	97
81	31	25	10	29	85
60	13	47	41	41	23
68	88	15	76	18	62
70	54	80	30	82	54
34	99	78	62	22	42
83	100	60	34	37	77
87	99	60	87	73	48
14	71	34	44	67	24
84	82	48	31	43	15
37	96	31	64	12	92
11	42	23	48	96	48
37	17	99	13	89	25
53	98	36	90	12	59
21	44	41	45	13	24
75	40	48	60	50	25
73	100	94	99	93	40
92	68	18	12	37	58
67	16	88	92	69	87
83	24	93	24	74	16
62	19	81	75	36	42
71	47	24	97	28	43
88	68	68	47	56	35
73	39	64	15	47	17
38	17	88	17	23	79
34	81	55	83	95	11
61	27	38	51	57	96
67	85	40	84	29	13
51	13	27	24	69	55
84	52	54	11	12	28
21	59	44	44	93	69
49	54	69	42	29	46
84	35	63	86	90	100
89	50	57	35	25	62
48	65	50	34	15	33
56	32	34	81	35	70
80	73	44	83	25	63
51	78	82	76	32	33
46	41	79	26	96	72
44	88	82	58	98	79
53	15	22	99	40	65
39	85	39	30	57	57
29	19	70	25	16	95
92	31	13	11	18	31
60	17	32	80	19	39
49	99	96	31	38	72
27	60	11	73	59	19
16	58	58	68	87	28
39	23	69	78	61	54
49	87	63	25	84	52
27	20	72	98	41	39
63	55	45	30	15	14
41	27	34	90	61	36
80	91	37	30	68	75
28	92	32	49	86	92
12	53	45	45	46	42
41	65	40	89	24	39
51	17	59	28	65	75
78	61	94	35	16	45
87	87	31	78	97	41
99	99	83	100	89	13
62	87	53	78	38	93
18	89	95	35	98	57
46	95	17	93	67	52
21	60	87	10	42	56
10	25	84	33	67	37
87	51	19	16	37	43
100	66	88	93	85	31
86	84	28	76	81	16
13	94	16	100	99	18
11	70	91	52	29	38
17	70	64	87	34	21
36	32	14	53	83	58
39	87	77	28	100	11
20	18	21	40	58	66
20	61	39	40	82	30
18	19	55	72	96	73
80	42	97	85	11	62
94	38	32	77	79	46
94	93	35	32	47	88
21	14	16	38	31	70
21	76	53	41	13	38
35	35	44	24	90	30
29	74	48	84	42	82
96	100	11	100	88	92
65	38	87	55	38	11
14	60	81	57	38	73
24	81	39	54	51	14
72	45	80	51	39	17
39	70	64	65	40	46
82	34	54	69	62	77
70	56	65	44	18	38
18	93	87	57	92	57
52	87	12	21	71	98
81	11	28	29	58	87
60	39	84	50	15	96
81	34	23	17	17	26
30	59	92	92	69	28
85	14	97	86	25	91
32	47	85	84	54	17
23	31	10	48	41	33
67	99	65	62	14	44
58	50	57	99	84	92
16	69	11	70	75	99
78	41	70	96	37	73
61	46	50	56	51	17
49	14	82	22	61	38
98	32	56	88	59	48
83	13	94	90	29	46
86	68	39	13	33	97
74	76	46	52	22	90
70	45	90	36	73	16
50	22	88	36	71	55
43	80	15	79	10	32
84	30	30	54	54	62
70	43	26	99	99	99
93	74	96	36	73	53
65	76	85	10	23	75
41	77	42	80	84	33
57	30	80	38	14	24
29	61	84	42	47	99
84	26	69	92	19	63
12	25	44	28	95	13
82	13	56	61	94	36
11	43	89	85	66	40
20	79	92	21	20	53
61	76	97	65	89	71
41	77	96	22	58	77
46	19	83	11	94	68
37	42	76	59	99	17
31	74	44	32	12	25
29	66	67	23	35	22
34	90	23	70	15	68
74	87	66	41	70	75
23	63	69	88	23	49
91	17	38	29	11	23
26	62	70	61	32	81
15	44	83	12	36	97
38	79	70	82	76	39
68	51	14	35	14	96
72	84	18	22	41	88
24	73	58	98	32	89
38	77	49	66	82	66
73	78	42	92	35	89
28	23	75	66	29	80
47	94	11	89	69	41
50	70	52	57	58	23
43	17	74	35	59	25
56	87	55	44	40	90
22	95	79	81	78	61
85	80	21	28	77	74
69	79	67	62	96	92
23	59	77	60	49	34
44	56	44	33	17	29
87	60	56	66	21	50
71	83	31	21	75	61
44	99	88	86	77	19
83	40	69	38	88	58
96	42	50	10	96	38
91	77	69	73	68	45
48	96	43	89	51	59
31	58	60	83	11	87
27	67	69	74	27	84
91	79	69	73	18	86
71	28	42	49	63	68
32	99	38	41	75	12
60	92	63	31	61	33
37	50	76	36	64	82
41	71	91	60	48	72
18	89	72	87	15	70
13	22	36	50	79	43
57	98	11	50	56	22
91	98	69	72	89	76
11	21	51	64	43	100
87	100	46	35	18	47
29	30	54	44	11	69
33	49	11	16	71	98
76	27	44	65	82	75
46	35	98	89	34	80
100	15	65	97	100	74
55	31	86	68	19	35
40	41	76	60	46	38
69	51	38	88	50	42
99	96	64	39	62	70
35	55	47	41	78	31
66	37	40	57	91	14
44	83	15	63	27	100
20	85	21	34	75	40
36	71	98	95	11	11
57	74	40	98	20	99
85	26	31	75	53	50
26	86	63	21	37	77
77	14	24	57	100	28
31	58	56	32	59	88
40	76	40	34	95	21
29	46	90	13	39	44
17	55	27	41	96	75
23	33	44	17	96	34
78	40	97	47	10	48
68	86	81	99	34	24
21	92	59	58	30	99
